id,user,uid,version,changeset,timestamp
74810541,PierenBot,201149,2,9249627,2011-09-08T21:21:49Z
74810546,PierenBot,201149,2,9249627,2011-09-08T21:21:50Z
74810548,didier2020,300459,3,11518911,2012-05-06T14:18:57Z
74810559,PierenBot,201149,2,9249627,2011-09-08T21:21:52Z
74810561,PierenBot,201149,2,9249627,2011-09-08T21:21:52Z
74810562,PierenBot,201149,2,9249627,2011-09-08T21:21:52Z
74810569,PierenBot,201149,2,9249627,2011-09-08T21:21:53Z
74810570,PierenBot,201149,2,9249627,2011-09-08T21:21:53Z
74810574,PierenBot,201149,2,9249627,2011-09-08T21:21:54Z
74810576,PierenBot,201149,2,9249627,2011-09-08T21:21:54Z
74810580,PierenBot,201149,2,9249627,2011-09-08T21:21:54Z
74810582,PierenBot,201149,2,9249627,2011-09-08T21:21:54Z
74810587,PierenBot,201149,2,9249627,2011-09-08T21:21:55Z
74810589,PierenBot,201149,3,9249627,2011-09-08T21:21:56Z
74810591,PierenBot,201149,2,9249627,2011-09-08T21:21:56Z
74810593,PierenBot,201149,2,9249627,2011-09-08T21:21:56Z
74810595,PierenBot,201149,2,9249627,2011-09-08T21:21:57Z
74810599,PierenBot,201149,2,9249627,2011-09-08T21:22:27Z
74810606,PierenBot,201149,2,9249627,2011-09-08T21:22:28Z
74810607,PierenBot,201149,2,9249627,2011-09-08T21:22:29Z
74810608,PierenBot,201149,2,9249627,2011-09-08T21:22:29Z
74810612,PierenBot,201149,2,9249627,2011-09-08T21:22:30Z
74810615,PierenBot,201149,2,9249627,2011-09-08T21:22:30Z
74810616,PierenBot,201149,2,9249627,2011-09-08T21:22:30Z
74810620,PierenBot,201149,3,9249627,2011-09-08T21:22:31Z
74810630,PierenBot,201149,2,9249627,2011-09-08T21:22:33Z
74810638,PierenBot,201149,3,9249627,2011-09-08T21:22:44Z
74810639,PierenBot,201149,2,9249627,2011-09-08T21:22:44Z
74810641,ger4rd,90488,3,9531979,2011-10-11T16:27:07Z
74810644,PierenBot,201149,2,9249627,2011-09-08T21:22:45Z
74810649,PierenBot,201149,2,9249627,2011-09-08T21:22:45Z
74810651,PierenBot,201149,2,9249627,2011-09-08T21:22:46Z
74810654,PierenBot,201149,2,9249627,2011-09-08T21:22:46Z
74810655,PierenBot,201149,2,9249627,2011-09-08T21:22:46Z
74810656,didier2020,300459,3,11805516,2012-06-05T12:12:43Z
74810661,PierenBot,201149,2,9249627,2011-09-08T21:22:48Z
74810664,PierenBot,201149,2,9249627,2011-09-08T21:22:48Z
74810666,PierenBot,201149,2,9249627,2011-09-08T21:22:49Z
74810669,PierenBot,201149,3,9249627,2011-09-08T21:22:50Z
74810681,PierenBot,201149,2,9249627,2011-09-08T21:22:52Z
74810682,PierenBot,201149,3,9249627,2011-09-08T21:22:53Z
74810683,PierenBot,201149,2,9249627,2011-09-08T21:22:53Z
74810684,PierenBot,201149,2,9249627,2011-09-08T21:22:53Z
74810690,PierenBot,201149,2,9249627,2011-09-08T21:22:54Z
74810692,didier2020,300459,3,11805516,2012-06-05T12:12:22Z
74810693,PierenBot,201149,2,9249627,2011-09-08T21:22:54Z
74810694,PierenBot,201149,2,9249627,2011-09-08T21:22:55Z
74810698,PierenBot,201149,2,9249627,2011-09-08T21:22:55Z
74810699,PierenBot,201149,2,9249627,2011-09-08T21:22:55Z
74810703,PierenBot,201149,2,9249627,2011-09-08T21:22:56Z
74810704,PierenBot,201149,2,9249627,2011-09-08T21:22:57Z
74810706,PierenBot,201149,2,9249627,2011-09-08T21:22:57Z
74810707,PierenBot,201149,2,9249627,2011-09-08T21:23:16Z
74810711,PierenBot,201149,2,9249627,2011-09-08T21:23:17Z
74810736,PierenBot,201149,2,9249627,2011-09-08T21:23:19Z
74810737,PierenBot,201149,2,9249627,2011-09-08T21:23:20Z
74810741,PierenBot,201149,2,9249627,2011-09-08T21:23:20Z
74810765,PierenBot,201149,2,9249627,2011-09-08T21:23:21Z
74810772,PierenBot,201149,2,9249627,2011-09-08T21:23:21Z
74810773,ger4rd,90488,3,9531994,2011-10-11T16:30:11Z
74810777,PierenBot,201149,2,9249627,2011-09-08T21:23:22Z
74810789,PierenBot,201149,3,9249627,2011-09-08T21:23:22Z
74810803,PierenBot,201149,2,9249627,2011-09-08T21:23:23Z
74810804,PierenBot,201149,2,9249627,2011-09-08T21:23:23Z
74810809,PierenBot,201149,2,9249627,2011-09-08T21:23:24Z
74810817,PierenBot,201149,2,9249627,2011-09-08T21:23:25Z
74810822,PierenBot,201149,2,9249627,2011-09-08T21:23:25Z
74810831,ger4rd,90488,3,9533955,2011-10-11T20:21:34Z
74810845,PierenBot,201149,2,9249627,2011-09-08T21:23:27Z
74810848,PierenBot,201149,3,9249627,2011-09-08T21:23:27Z
74810849,PierenBot,201149,2,9249627,2011-09-08T21:23:27Z
74810858,PierenBot,201149,2,9249627,2011-09-08T21:23:28Z
74810861,PierenBot,201149,2,9249627,2011-09-08T21:23:28Z
74810862,PierenBot,201149,2,9249627,2011-09-08T21:23:29Z
74810865,PierenBot,201149,2,9249627,2011-09-08T21:23:29Z
74810866,PierenBot,201149,2,9249627,2011-09-08T21:23:29Z
74810873,PierenBot,201149,2,9249627,2011-09-08T21:23:31Z
74810878,PierenBot,201149,2,9249627,2011-09-08T21:23:32Z
74810879,PierenBot,201149,2,9249627,2011-09-08T21:23:32Z
74810880,PierenBot,201149,2,9249627,2011-09-08T21:23:32Z
74810884,PierenBot,201149,2,9249627,2011-09-08T21:23:33Z
74810887,PierenBot,201149,2,9249627,2011-09-08T21:23:33Z
74810888,PierenBot,201149,2,9249627,2011-09-08T21:23:33Z
74810891,PierenBot,201149,2,9249627,2011-09-08T21:23:34Z
74810892,PierenBot,201149,2,9249627,2011-09-08T21:23:34Z
74810893,didier2020,300459,3,11538786,2012-05-08T13:00:27Z
74810898,PierenBot,201149,2,9249627,2011-09-08T21:23:54Z
74810901,PierenBot,201149,3,9249627,2011-09-08T21:23:54Z
74810903,PierenBot,201149,2,9249627,2011-09-08T21:23:55Z
74810905,PierenBot,201149,2,9249627,2011-09-08T21:23:55Z
74810906,PierenBot,201149,2,9249627,2011-09-08T21:23:55Z
74810918,didier2020,300459,3,11538786,2012-05-08T12:58:12Z
74810919,PierenBot,201149,2,9249627,2011-09-08T21:23:58Z
74810920,user_870861,870861,3,13798388,2012-11-08T15:00:43Z
74810921,PierenBot,201149,3,9249627,2011-09-08T21:23:59Z
74810925,PierenBot,201149,2,9249627,2011-09-08T21:24:00Z
74810927,PierenBot,201149,2,9249627,2011-09-08T21:24:00Z
74810928,PierenBot,201149,2,9249627,2011-09-08T21:24:00Z
74810929,PierenBot,201149,2,9249627,2011-09-08T21:24:01Z
74810932,PierenBot,201149,2,9249627,2011-09-08T21:24:02Z
74810933,PierenBot,201149,2,9249627,2011-09-08T21:24:02Z
74810938,PierenBot,201149,2,9249627,2011-09-08T21:24:03Z
74810939,didier2020,300459,3,11518911,2012-05-06T14:16:53Z
74810941,PierenBot,201149,2,9249627,2011-09-08T21:24:04Z
74810943,PierenBot,201149,2,9249627,2011-09-08T21:24:05Z
74810945,PierenBot,201149,2,9249627,2011-09-08T21:24:05Z
74810946,user_870861,870861,4,13798388,2012-11-08T14:59:59Z
74810957,PierenBot,201149,2,9249627,2011-09-08T21:24:08Z
74810958,PierenBot,201149,2,9249627,2011-09-08T21:24:08Z
74810959,MrBill31,928904,4,14226841,2012-12-10T14:36:32Z
74810964,PierenBot,201149,2,9249627,2011-09-08T21:24:10Z
74810965,PierenBot,201149,2,9249627,2011-09-08T21:24:10Z
74810966,PierenBot,201149,2,9249627,2011-09-08T21:24:11Z
74810967,PierenBot,201149,2,9249627,2011-09-08T21:24:11Z
74810968,user_870861,870861,5,13797569,2012-11-08T13:33:32Z
74810976,PierenBot,201149,2,9249627,2011-09-08T21:24:14Z
74810977,PierenBot,201149,2,9249627,2011-09-08T21:24:14Z
74810979,PierenBot,201149,2,9249627,2011-09-08T21:24:15Z
74810983,PierenBot,201149,2,9249627,2011-09-08T21:24:16Z
74810985,PierenBot,201149,2,9249627,2011-09-08T21:24:17Z
74810991,PierenBot,201149,2,9249627,2011-09-08T21:24:18Z
74810997,PierenBot,201149,2,9249627,2011-09-08T21:24:21Z
74810998,PierenBot,201149,2,9249627,2011-09-08T21:24:21Z
74810999,PierenBot,201149,2,9249627,2011-09-08T21:24:44Z
74811004,PierenBot,201149,2,9249627,2011-09-08T21:24:45Z
74811005,PierenBot,201149,2,9249627,2011-09-08T21:24:45Z
74811007,PierenBot,201149,2,9249627,2011-09-08T21:24:46Z
74811009,PierenBot,201149,2,9249627,2011-09-08T21:24:46Z
74811015,PierenBot,201149,2,9249627,2011-09-08T21:24:47Z
74811024,PierenBot,201149,2,9249627,2011-09-08T21:24:48Z
74811029,PierenBot,201149,2,9249627,2011-09-08T21:24:48Z
74811032,ecmarsden,477798,3,14993225,2013-02-11T11:57:05Z
74811036,PierenBot,201149,2,9249627,2011-09-08T21:24:49Z
74811040,PierenBot,201149,2,9249627,2011-09-08T21:24:50Z
74811043,PierenBot,201149,2,9249627,2011-09-08T21:24:50Z
74811054,PierenBot,201149,2,9249627,2011-09-08T21:24:51Z
74811055,PierenBot,201149,2,9249627,2011-09-08T21:24:52Z
74811056,didier2020,300459,3,11805516,2012-06-05T12:12:23Z
74811061,didier2020,300459,3,11518911,2012-05-06T14:15:58Z
74811064,PierenBot,201149,2,9249627,2011-09-08T21:24:53Z
74811066,PierenBot,201149,2,9249627,2011-09-08T21:24:54Z
74811068,PierenBot,201149,2,9249627,2011-09-08T21:24:54Z
74811069,PierenBot,201149,2,9249627,2011-09-08T21:24:55Z
74811081,PierenBot,201149,2,9249627,2011-09-08T21:24:57Z
74811082,PierenBot,201149,3,9249627,2011-09-08T21:24:57Z
74811083,PierenBot,201149,2,9249627,2011-09-08T21:24:58Z
74811084,PierenBot,201149,2,9249627,2011-09-08T21:24:58Z
74811088,ger4rd,90488,3,9531994,2011-10-11T16:30:11Z
74811090,PierenBot,201149,2,9249627,2011-09-08T21:24:59Z
74811091,PierenBot,201149,2,9249627,2011-09-08T21:24:59Z
74811092,didier2020,300459,3,11805516,2012-06-05T12:11:05Z
74811094,PierenBot,201149,2,9249627,2011-09-08T21:25:00Z
74811095,PierenBot,201149,2,9249627,2011-09-08T21:25:00Z
74811096,PierenBot,201149,2,9249627,2011-09-08T21:25:00Z
74811097,PierenBot,201149,2,9249627,2011-09-08T21:25:01Z
74811102,PierenBot,201149,2,9249627,2011-09-08T21:25:02Z
74811105,PierenBot,201149,2,9249627,2011-09-08T21:25:03Z
74811107,PierenBot,201149,2,9249627,2011-09-08T21:25:03Z
74811110,PierenBot,201149,2,9249627,2011-09-08T21:25:03Z
74811114,PierenBot,201149,2,9249627,2011-09-08T21:25:04Z
74811122,PierenBot,201149,3,9249627,2011-09-08T21:28:30Z
74811123,PierenBot,201149,2,9249627,2011-09-08T21:28:30Z
74811124,PierenBot,201149,2,9249627,2011-09-08T21:28:31Z
74811129,PierenBot,201149,2,9249627,2011-09-08T21:28:32Z
74811130,PierenBot,201149,2,9249627,2011-09-08T21:28:32Z
74811131,PierenBot,201149,2,9249627,2011-09-08T21:28:32Z
74811132,PierenBot,201149,2,9249627,2011-09-08T21:28:33Z
74811136,PierenBot,201149,2,9249627,2011-09-08T21:28:33Z
74811141,didier2020,300459,3,11805516,2012-06-05T12:12:23Z
74811142,PierenBot,201149,2,9249627,2011-09-08T21:28:34Z
74811144,didier2020,300459,3,11805516,2012-06-05T12:10:10Z
74811149,PierenBot,201149,2,9249627,2011-09-08T21:28:36Z
74811154,PierenBot,201149,2,9249627,2011-09-08T21:28:37Z
74811160,PierenBot,201149,2,9249627,2011-09-08T21:28:38Z
74811161,PierenBot,201149,2,9249627,2011-09-08T21:28:38Z
74811162,PierenBot,201149,2,9249627,2011-09-08T21:28:39Z
74811167,PierenBot,201149,2,9249627,2011-09-08T21:28:39Z
74811168,PierenBot,201149,3,9249627,2011-09-08T21:28:40Z
74811170,PierenBot,201149,2,9249627,2011-09-08T21:28:40Z
74811171,PierenBot,201149,2,9249627,2011-09-08T21:28:40Z
74811174,PierenBot,201149,2,9249627,2011-09-08T21:28:41Z
74811175,PierenBot,201149,2,9249627,2011-09-08T21:28:41Z
74811182,didier2020,300459,3,11518911,2012-05-06T14:20:39Z
74811184,PierenBot,201149,3,9249627,2011-09-08T21:28:43Z
74811186,PierenBot,201149,2,9249627,2011-09-08T21:28:43Z
74811188,PierenBot,201149,2,9249627,2011-09-08T21:28:44Z
74811192,PierenBot,201149,2,9249627,2011-09-08T21:28:44Z
74811195,PierenBot,201149,2,9249627,2011-09-08T21:28:45Z
74811200,PierenBot,201149,3,9249627,2011-09-08T21:28:46Z
74811201,PierenBot,201149,3,9249627,2011-09-08T21:28:46Z
74811202,PierenBot,201149,3,9249627,2011-09-08T21:28:46Z
74811207,PierenBot,201149,2,9249627,2011-09-08T21:28:49Z
74811210,PierenBot,201149,2,9249627,2011-09-08T21:28:50Z
74811214,PierenBot,201149,2,9249627,2011-09-08T21:28:50Z
74811215,PierenBot,201149,2,9249627,2011-09-08T21:28:51Z
74811219,PierenBot,201149,2,9249627,2011-09-08T21:29:16Z
74811226,PierenBot,201149,2,9249627,2011-09-08T21:29:17Z
74811230,PierenBot,201149,2,9249627,2011-09-08T21:29:18Z
74811231,PierenBot,201149,2,9249627,2011-09-08T21:29:18Z
74811232,PierenBot,201149,2,9249627,2011-09-08T21:29:18Z
74811233,PierenBot,201149,2,9249627,2011-09-08T21:29:18Z
74811238,PierenBot,201149,2,9249627,2011-09-08T21:29:19Z
74811239,PierenBot,201149,2,9249627,2011-09-08T21:29:19Z
74811240,PierenBot,201149,2,9249627,2011-09-08T21:29:19Z
74811241,PierenBot,201149,2,9249627,2011-09-08T21:29:19Z
74811242,PierenBot,201149,2,9249627,2011-09-08T21:29:19Z
74811245,PierenBot,201149,2,9249627,2011-09-08T21:29:20Z
74811246,PierenBot,201149,2,9249627,2011-09-08T21:29:20Z
74811247,PierenBot,201149,2,9249627,2011-09-08T21:29:20Z
74811252,PierenBot,201149,2,9249627,2011-09-08T21:29:21Z
74811253,PierenBot,201149,2,9249627,2011-09-08T21:29:22Z
74811255,PierenBot,201149,2,9249627,2011-09-08T21:29:22Z
74811257,PierenBot,201149,3,9249627,2011-09-08T21:29:22Z
74811259,PierenBot,201149,2,9249627,2011-09-08T21:29:23Z
74811260,PierenBot,201149,3,9249627,2011-09-08T21:29:23Z
74811271,PierenBot,201149,2,9249627,2011-09-08T21:29:25Z
74811272,PierenBot,201149,3,9249627,2011-09-08T21:29:26Z
74811273,PierenBot,201149,2,9249627,2011-09-08T21:29:26Z
74811274,ecmarsden,477798,3,14993225,2013-02-11T11:57:06Z
74811278,PierenBot,201149,2,9249627,2011-09-08T21:29:27Z
74811280,PierenBot,201149,2,9249627,2011-09-08T21:29:27Z
74811282,PierenBot,201149,2,9249627,2011-09-08T21:29:28Z
74811285,PierenBot,201149,2,9249627,2011-09-08T21:29:28Z
74811290,didier2020,300459,3,11805516,2012-06-05T12:12:23Z
74811291,PierenBot,201149,2,9249627,2011-09-08T21:29:29Z
74811292,PierenBot,201149,3,9249627,2011-09-08T21:29:29Z
74811294,PierenBot,201149,2,9249627,2011-09-08T21:29:29Z
74811298,PierenBot,201149,2,9249627,2011-09-08T21:29:30Z
74811299,PierenBot,201149,2,9249627,2011-09-08T21:29:30Z
74811310,PierenBot,201149,2,9249627,2011-09-08T21:29:32Z
74811311,PierenBot,201149,2,9249627,2011-09-08T21:29:33Z
74811312,didier2020,300459,3,11805516,2012-06-05T12:11:02Z
74811316,PierenBot,201149,2,9249627,2011-09-08T21:29:34Z
74811317,PierenBot,201149,2,9249627,2011-09-08T21:29:34Z
74811319,PierenBot,201149,3,9249627,2011-09-08T21:29:34Z
74811323,PierenBot,201149,2,9249627,2011-09-08T21:29:35Z
74811325,PierenBot,201149,2,9249627,2011-09-08T21:29:35Z
74811330,don-vip,297482,3,13212668,2012-09-22T20:40:56Z
74811333,PierenBot,201149,2,9249627,2011-09-08T21:29:52Z
74811336,PierenBot,201149,2,9249627,2011-09-08T21:29:53Z
74811338,PierenBot,201149,2,9249627,2011-09-08T21:29:53Z
74811340,PierenBot,201149,2,9249627,2011-09-08T21:29:54Z
74811342,PierenBot,201149,3,9249627,2011-09-08T21:29:54Z
74811344,PierenBot,201149,2,9249627,2011-09-08T21:29:54Z
74811346,didier2020,300459,3,11518911,2012-05-06T14:17:24Z
74811349,PierenBot,201149,2,9249627,2011-09-08T21:29:55Z
74811357,PierenBot,201149,2,9249627,2011-09-08T21:29:57Z
74811358,PierenBot,201149,2,9249627,2011-09-08T21:29:57Z
74811359,PierenBot,201149,2,9249627,2011-09-08T21:29:57Z
74811363,didier2020,300459,3,11518911,2012-05-06T14:20:39Z
74811366,PierenBot,201149,2,9249627,2011-09-08T21:29:58Z
74811367,PierenBot,201149,2,9249627,2011-09-08T21:29:58Z
74811371,PierenBot,201149,2,9249627,2011-09-08T21:29:58Z
74811384,PierenBot,201149,2,9249627,2011-09-08T21:30:00Z
74811394,PierenBot,201149,2,9249627,2011-09-08T21:30:02Z
74811395,PierenBot,201149,2,9249627,2011-09-08T21:30:02Z
74811396,Tyndare,1882956,3,41226169,2016-08-03T22:29:10Z
74811400,didier2020,300459,3,11805516,2012-06-05T12:11:50Z
74811403,PierenBot,201149,2,9249627,2011-09-08T21:30:04Z
74811404,PierenBot,201149,2,9249627,2011-09-08T21:30:04Z
74811407,PierenBot,201149,2,9249627,2011-09-08T21:30:04Z
74811408,PierenBot,201149,2,9249627,2011-09-08T21:30:04Z
74811409,PierenBot,201149,2,9249627,2011-09-08T21:30:05Z
74811414,PierenBot,201149,2,9249627,2011-09-08T21:30:05Z
74811417,PierenBot,201149,2,9249627,2011-09-08T21:30:06Z
74811419,PierenBot,201149,2,9249627,2011-09-08T21:30:06Z
74811422,PierenBot,201149,3,9249627,2011-09-08T21:30:07Z
74811426,PierenBot,201149,2,9249627,2011-09-08T21:30:07Z
74811434,PierenBot,201149,2,9249627,2011-09-08T21:30:08Z
74811435,PierenBot,201149,2,9249627,2011-09-08T21:30:09Z
74811436,didier2020,300459,3,11805516,2012-06-05T12:12:43Z
74811437,PierenBot,201149,2,9249627,2011-09-08T21:30:09Z
74811441,didier2020,300459,3,11518911,2012-05-06T14:23:45Z
74811443,don-vip,297482,3,13385535,2012-10-06T14:16:10Z
74811444,PierenBot,201149,2,9249627,2011-09-08T21:30:33Z
74811445,PierenBot,201149,2,9249627,2011-09-08T21:30:34Z
74811448,PierenBot,201149,2,9249627,2011-09-08T21:30:34Z
74811449,PierenBot,201149,2,9249627,2011-09-08T21:30:35Z
74811453,PierenBot,201149,3,9249627,2011-09-08T21:30:37Z
74811454,PierenBot,201149,2,9249627,2011-09-08T21:30:37Z
74811456,PierenBot,201149,2,9249627,2011-09-08T21:30:37Z
74811458,PierenBot,201149,2,9249627,2011-09-08T21:30:37Z
74811462,PierenBot,201149,2,9249627,2011-09-08T21:30:38Z
74811477,PierenBot,201149,2,9249627,2011-09-08T21:30:41Z
74811478,PierenBot,201149,2,9249627,2011-09-08T21:30:42Z
74811479,PierenBot,201149,2,9249627,2011-09-08T21:30:42Z
74811484,PierenBot,201149,2,9249627,2011-09-08T21:30:43Z
74811486,didier2020,300459,3,11805516,2012-06-05T12:12:43Z
74811487,PierenBot,201149,2,9249627,2011-09-08T21:30:44Z
74811488,PierenBot,201149,2,9249627,2011-09-08T21:30:44Z
74811492,PierenBot,201149,2,9249627,2011-09-08T21:30:46Z
74811496,didier2020,300459,3,11518911,2012-05-06T14:15:59Z
74811497,PierenBot,201149,2,9249627,2011-09-08T21:30:47Z
74811499,PierenBot,201149,2,9249627,2011-09-08T21:30:47Z
74811503,PierenBot,201149,3,9249627,2011-09-08T21:30:49Z
74811505,PierenBot,201149,2,9249627,2011-09-08T21:30:50Z
74811512,ger4rd,90488,3,9533955,2011-10-11T20:21:35Z
74811517,PierenBot,201149,2,9249627,2011-09-08T21:30:52Z
74811518,PierenBot,201149,3,9249627,2011-09-08T21:30:53Z
74811519,PierenBot,201149,2,9249627,2011-09-08T21:30:53Z
74811521,PierenBot,201149,2,9249627,2011-09-08T21:30:53Z
74811523,PierenBot,201149,2,9249627,2011-09-08T21:30:54Z
74811526,PierenBot,201149,2,9249627,2011-09-08T21:30:54Z
74811527,PierenBot,201149,2,9249627,2011-09-08T21:30:55Z
74811531,PierenBot,201149,2,9249627,2011-09-08T21:30:56Z
74811538,PierenBot,201149,3,9249627,2011-09-08T21:30:57Z
74811544,PierenBot,201149,2,9249627,2011-09-08T21:30:59Z
74811545,PierenBot,201149,3,9249627,2011-09-08T21:30:59Z
74811546,PierenBot,201149,2,9249627,2011-09-08T21:31:18Z
74811550,PierenBot,201149,2,9249627,2011-09-08T21:31:19Z
74811553,PierenBot,201149,2,9249627,2011-09-08T21:31:20Z
74811554,PierenBot,201149,2,9249627,2011-09-08T21:31:20Z
74811557,PierenBot,201149,2,9249627,2011-09-08T21:31:21Z
74811558,user_870861,870861,5,14984275,2013-02-10T17:54:23Z
74811559,don-vip,297482,3,13212668,2012-09-22T20:40:51Z
74811564,didier2020,300459,3,11518911,2012-05-06T14:16:28Z
74811567,PierenBot,201149,2,9249627,2011-09-08T21:31:23Z
74811571,PierenBot,201149,2,9249627,2011-09-08T21:31:25Z
74811572,PierenBot,201149,3,9249627,2011-09-08T21:31:25Z
74811585,PierenBot,201149,2,9249627,2011-09-08T21:31:28Z
74811586,PierenBot,201149,3,9249627,2011-09-08T21:31:28Z
74811588,PierenBot,201149,2,9249627,2011-09-08T21:31:28Z
74811589,PierenBot,201149,2,9249627,2011-09-08T21:31:28Z
74811594,PierenBot,201149,2,9249627,2011-09-08T21:31:29Z
74811597,PierenBot,201149,2,9249627,2011-09-08T21:31:30Z
74811599,PierenBot,201149,2,9249627,2011-09-08T21:31:30Z
74811600,PierenBot,201149,2,9249627,2011-09-08T21:31:30Z
74811607,PierenBot,201149,2,9249627,2011-09-08T21:31:31Z
74811608,PierenBot,201149,2,9249627,2011-09-08T21:31:31Z
74811617,PierenBot,201149,2,9249627,2011-09-08T21:31:32Z
74811619,don-vip,297482,4,13385535,2012-10-06T14:15:29Z
74811622,PierenBot,201149,2,9249627,2011-09-08T21:31:32Z
74811623,ger4rd,90488,3,9531979,2011-10-11T16:27:07Z
74811624,PierenBot,201149,2,9249627,2011-09-08T21:31:33Z
74811626,PierenBot,201149,2,9249627,2011-09-08T21:31:33Z
74811627,PierenBot,201149,2,9249627,2011-09-08T21:31:33Z
74811639,PierenBot,201149,2,9249627,2011-09-08T21:31:35Z
74811640,PierenBot,201149,2,9249627,2011-09-08T21:31:36Z
74811641,PierenBot,201149,2,9249627,2011-09-08T21:31:36Z
74811646,PierenBot,201149,2,9249627,2011-09-08T21:31:37Z
74811647,PierenBot,201149,2,9249627,2011-09-08T21:31:37Z
74811648,PierenBot,201149,2,9249627,2011-09-08T21:31:37Z
74811649,PierenBot,201149,2,9249627,2011-09-08T21:31:38Z
74811650,didier2020,300459,3,11805516,2012-06-05T12:12:24Z
74811658,didier2020,300459,3,11518911,2012-05-06T14:17:25Z
74811659,PierenBot,201149,2,9249627,2011-09-08T21:31:40Z
74811661,PierenBot,201149,2,9249627,2011-09-08T21:31:40Z
74811665,PierenBot,201149,2,9249627,2011-09-08T21:31:57Z
74811667,PierenBot,201149,2,9249627,2011-09-08T21:31:57Z
74811679,PierenBot,201149,2,9249627,2011-09-08T21:32:00Z
74811680,PierenBot,201149,2,9249627,2011-09-08T21:32:00Z
74811681,PierenBot,201149,2,9249627,2011-09-08T21:32:00Z
74811686,PierenBot,201149,2,9249627,2011-09-08T21:32:01Z
74811687,PierenBot,201149,2,9249627,2011-09-08T21:32:01Z
74811689,PierenBot,201149,2,9249627,2011-09-08T21:32:02Z
74811690,PierenBot,201149,2,9249627,2011-09-08T21:32:02Z
74811693,overflorian,125897,3,26610382,2014-11-07T09:07:43Z
74811694,PierenBot,201149,3,9249627,2011-09-08T21:32:03Z
74811701,PierenBot,201149,2,9249627,2011-09-08T21:32:05Z
74811703,PierenBot,201149,2,9249627,2011-09-08T21:32:05Z
74811705,PierenBot,201149,2,9249627,2011-09-08T21:32:06Z
74811706,ecmarsden,477798,3,14993225,2013-02-11T11:57:06Z
74811707,PierenBot,201149,2,9249627,2011-09-08T21:32:06Z
74811708,PierenBot,201149,2,9249627,2011-09-08T21:32:06Z
74811713,PierenBot,201149,2,9249627,2011-09-08T21:32:07Z
74811719,PierenBot,201149,2,9249627,2011-09-08T21:32:08Z
74811720,PierenBot,201149,3,9249627,2011-09-08T21:32:08Z
74811721,PierenBot,201149,2,9249627,2011-09-08T21:32:09Z
74811722,PierenBot,201149,2,9249627,2011-09-08T21:32:09Z
74811727,user_870861,870861,4,13798388,2012-11-08T14:59:28Z
74811730,PierenBot,201149,2,9249627,2011-09-08T21:32:11Z
74811732,PierenBot,201149,2,9249627,2011-09-08T21:32:11Z
74811734,PierenBot,201149,3,9249627,2011-09-08T21:32:11Z
74811735,PierenBot,201149,3,9249627,2011-09-08T21:32:12Z
74811747,PierenBot,201149,2,9249627,2011-09-08T21:32:15Z
74811748,PierenBot,201149,3,9249627,2011-09-08T21:32:15Z
74811749,PierenBot,201149,2,9249627,2011-09-08T21:32:15Z
74811750,PierenBot,201149,2,9249627,2011-09-08T21:32:15Z
74811754,PierenBot,201149,2,9249627,2011-09-08T21:32:16Z
74811757,PierenBot,201149,2,9249627,2011-09-08T21:32:16Z
74811760,PierenBot,201149,2,9249627,2011-09-08T21:32:17Z
74811762,PierenBot,201149,2,9249627,2011-09-08T21:32:17Z
74811765,ger4rd,90488,3,9531979,2011-10-11T16:27:07Z
74811766,PierenBot,201149,2,9249627,2011-09-08T21:32:17Z
74811769,PierenBot,201149,2,9249627,2011-09-08T21:32:18Z
74811771,PierenBot,201149,3,9249627,2011-09-08T21:32:56Z
74811782,PierenBot,201149,2,9249627,2011-09-08T21:32:57Z
74811789,user_870861,870861,3,13797569,2012-11-08T13:34:11Z
74811793,ger4rd,90488,3,9533955,2011-10-11T20:21:35Z
74811798,PierenBot,201149,3,9249627,2011-09-08T21:32:59Z
74811818,PierenBot,201149,3,9249627,2011-09-08T21:33:01Z
74811820,PierenBot,201149,2,9249627,2011-09-08T21:33:02Z
74811825,ger4rd,90488,3,9531994,2011-10-11T16:30:12Z
74811827,PierenBot,201149,2,9249627,2011-09-08T21:33:03Z
74811828,PierenBot,201149,2,9249627,2011-09-08T21:33:03Z
74811832,PierenBot,201149,2,9249627,2011-09-08T21:33:04Z
74811837,PierenBot,201149,2,9249627,2011-09-08T21:33:05Z
74811838,PierenBot,201149,2,9249627,2011-09-08T21:33:06Z
74811840,PierenBot,201149,2,9249627,2011-09-08T21:33:06Z
74811845,PierenBot,201149,2,9249627,2011-09-08T21:33:07Z
74811851,PierenBot,201149,2,9249627,2011-09-08T21:33:09Z
74811857,PierenBot,201149,3,9249627,2011-09-08T21:33:10Z
74811858,PierenBot,201149,2,9249627,2011-09-08T21:33:10Z
74811859,PierenBot,201149,2,9249627,2011-09-08T21:33:10Z
74811864,PierenBot,201149,3,9249627,2011-09-08T21:33:11Z
74811865,PierenBot,201149,2,9249627,2011-09-08T21:33:12Z
74811867,PierenBot,201149,2,9249627,2011-09-08T21:33:12Z
74811868,PierenBot,201149,3,9249627,2011-09-08T21:33:12Z
74811872,user_870861,870861,3,13798388,2012-11-08T15:01:48Z
74811879,PierenBot,201149,2,9249627,2011-09-08T21:33:15Z
74811881,PierenBot,201149,2,9249627,2011-09-08T21:33:15Z
74811883,didier2020,300459,3,11805516,2012-06-05T12:11:50Z
